Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2022,50483,69460,29460,Mango Hill State School,Mango Hill,QLD,4509,Government,Primary,School Single Entity,Individual Reporting,http://www.mangohillss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1062,73,13,27,33,27,107,97.2,56,38.4,1536,735,801,1535.6,4,40,60,0
2022,50484,69652,29652,Brightwater State School,Mountain Creek,QLD,4557,Government,Primary,School Single Entity,Individual Reporting,http://www.brightwaterss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1056,71,13,33,32,22,68,59.3,27,21.1,909,431,478,908,2,16,84,0
2022,50494,80008,80007,Oran Park Anglican College,Oran Park,NSW,2570,Independent,Combined,School Head Campus,Rolled Reporting,http://www.opac.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1064,74,14,28,30,28,66,61.2,23,18.2,909,474,435,909,2,26,74,0
2022,50498,69365,29365,Endeavour Christian College,Cooktown,QLD,4895,Independent,Combined,School Single Entity,Individual Reporting,http://www.endeavour.qld.edu.au/,Christian Community Ministries Ltd,https://www.ccmschools.edu.au,Prep-12,Remote,988,41,25,33,26,16,14,12.2,8,4.9,108,66,42,108,19,9,91,0
2022,50499,69728,29728,Wisdom College,Calamvale,QLD,4116,Independent,Combined,School Single Entity,Individual Reporting,http://www.wisdom.qld.edu.au/,Independent Schools Queensland,https://www.isq.qld.edu.au/,Prep-12,Major Cities,1007,50,28,30,25,17,33,31.5,13,12.4,379,200,179,379,2,48,33,19
2022,50500,69740,29740,Pittwater House Schools,Collaroy,NSW,2097,Independent,Combined,School Single Entity,Individual Reporting,http://www.pittwaterhouse.com.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1162,97,1,7,28,64,100,93,50,43.8,904,425,479,904,0,18,81,1
2022,50501,69772,29772,EDEN College,Macquarie Fields,NSW,2564,Independent,Special,School Single Entity,Individual Reporting,https://youthoffthestreets.com.au/programs/eden-college/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,9-12,Major Cities,925,17,54,23,18,5,10,7.6,10,6.6,55,37,18,55,22,6,94,0
2022,50502,69791,29791,Koonwarra Village School,Koonwarra,VIC,3954,Independent,Primary,School Single Entity,Individual Reporting,http://www.koonwarravillageschool.org,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-6,Inner Regional,1077,78,6,28,40,26,9,6.3,6,3.6,64,31,33,63.4,0,5,95,0
2022,50503,69796,29796,Glenroy Private,Glenroy,VIC,3046,Independent,Combined,School Single Entity,Individual Reporting,http://www.glenroyprivate.vic.edu.au/,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,973,34,43,28,21,8,31,30.6,17,15.4,435,207,228,434.2,0,98,2,0
2022,50504,69800,29800,Immaculate Heart College,Lower Chittering,WA,6084,Independent,Combined,School Single Entity,Individual Reporting,http://www.ihc.wa.edu.au,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,PP-12,Inner Regional,1003,48,32,37,22,9,34,30.1,20,15.4,332,166,166,332,3,8,92,0
2022,50505,69806,29806,Divrei Emineh,Elsternwick,VIC,3185,Independent,Combined,School Single Entity,Individual Reporting,,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-11,Major Cities,922,16,75,20,3,2,16,12.6,32,19.6,173,93,80,173,0,94,6,0
2022,50506,69821,29821,Western Grammar School,Plumpton,NSW,2761,Independent,Combined,School Single Entity,Individual Reporting,http://www.westerngrammar.com.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1054,70,14,22,37,28,25,24,18,15.5,321,171,150,321,1,91,7,2
2022,50513,69729,29729,Cornish College,Bangholme,VIC,3175,Independent,Combined,School Single Entity,Individual Reporting,http://www.cornishcollege.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1121,90,3,16,34,47,81,64.8,52,41.2,646,305,341,646,0,6,94,0
2022,50519,69099,29099,Western Autistic School,Laverton,VIC,3028,Government,Special,School Single Entity,Individual Reporting,http://www.westernautisticschool.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,U,Major Cities,1048,68,19,25,30,25,82,72.1,98,73.7,315,64,251,308.6,0,72,26,1
2022,50535,70064,30064,Mackay Northern Beaches State High School,Rural View,QLD,4740,Government,Secondary,School Single Entity,Individual Reporting,http://www.macknorthbeachesshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-12,Inner Regional,961,29,40,36,19,5,88,82.3,52,36.5,1049,484,565,1049,12,8,92,0
2022,50536,70065,30065,Pimpama State Secondary College,Pimpama,QLD,4209,Government,Secondary,School Single Entity,Individual Reporting,http://www.pimpamassc.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-12,Major Cities,971,33,43,35,18,5,122,116.6,64,47.9,1561,801,760,1561,7,13,87,0
2022,50540,70082,30082,Baldivis Secondary College,Baldivis,WA,6171,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4190,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,980,38,42,34,19,6,105,98.2,72,59.4,1365,672,693,1365,4,18,81,0
2022,50543,70070,30070,Baynton West Primary School,Baynton,WA,6714,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5830,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,1003,48,21,33,26,20,51,45,38,30.8,835,393,442,795.4,17,17,79,4
2022,50544,70071,30071,Tuart Forest Primary School,Dalyellup,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5831,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,958,28,52,27,13,8,28,24.3,23,16.1,463,232,231,441.4,4,19,75,6
2022,50545,70072,30072,Pearsall Primary School,Pearsall,WA,6065,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5832,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1054,70,15,31,32,22,38,31.9,26,17.7,576,282,294,546.4,1,25,68,8
2022,50546,70073,30073,West Byford Primary School,Byford,WA,6122,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5833,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,994,44,35,35,22,8,53,45,27,20.9,791,395,396,753,5,25,7,67
2022,50549,68997,28997,Port Sorell Primary School,Port Sorell,TAS,7307,Government,Primary,School Single Entity,Individual Reporting,https://portsorellprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,982,39,39,27,19,15,23,18.4,14,10.7,277,133,144,264.2,12,1,85,14
2022,50552,69360,29360,Hammond Park Catholic Primary School,Hammond Park,WA,6164,Catholic,Primary,School Single Entity,Individual Reporting,https://hammondparkcps.wa.edu.au/,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-6,Major Cities,1085,80,8,25,35,31,27,21.3,19,16,387,190,197,387,0,30,70,0
2022,50553,69896,29896,Hemmant Flexible Learning Centre,Hemmant,QLD,4174,Catholic,Special,School Single Entity,Individual Reporting,http://www.youthplus.edu.au/hemmant-flc/,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,7-12,Major Cities,896,10,60,24,10,5,8,7.2,23,14.3,92,41,51,88.6,22,6,94,0
2022,50554,69930,29930,Carey Baptist College Forrestdale,Forrestdale,WA,6112,Independent,Combined,School Single Entity,Individual Reporting,https://carey.wa.edu.au/,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,PP-10,Major Cities,1085,80,7,25,36,31,45,36.5,43,23.3,508,251,257,508,1,35,65,0
2022,50556,69942,29942,Neville Bonner Primary School,Bonner,ACT,2914,Government,Primary,School Single Entity,Individual Reporting,http://www.nevillebonnerps.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,K-6,Major Cities,1065,74,15,22,33,31,56,52.1,14,12.6,681,346,335,680.4,4,59,41,0
2022,50557,69943,29943,Franklin School,Franklin,ACT,2913,Government,Primary,School Single Entity,Individual Reporting,http://www.fecs.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,K-6,Major Cities,1095,83,8,18,33,41,35,31.7,14,9.3,417,196,221,417,0,66,34,0
2022,50559,87566,29950,ET Australia Secondary College,Gosford,NSW,2250,Independent,Special,School Head Campus,Rolled Reporting,http://www.etaustralia.com/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,7-12,Major Cities,980,37,35,33,21,10,34,27,32,18.1,248,143,105,248,16,0,100,0
2022,50560,69953,29953,Yiramalay Studio School,Fitzroy Crossing,WA,6765,Independent,Secondary,School Single Entity,Individual Reporting,http://www.wesleycollege.net/Wesley-Life/Yiramalay-Wesley-Studio-School.aspx,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,10-12,Very Remote,726,1,77,19,3,1,4,4,15,14.8,19,8,11,19,100,64,36,0
2022,50561,69961,29961,Kennedy Baptist College,Murdoch,WA,6150,Independent,Secondary,School Single Entity,Individual Reporting,http://www.kennedy.wa.edu.au,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,7-12,Major Cities,1109,87,5,19,32,43,103,88.7,73,54.4,1196,544,652,1196,0,24,76,0
2022,50562,69964,29964,Aurora Southern Highlands Steiner School,Bowral,NSW,2576,Independent,Combined,School Single Entity,Individual Reporting,http://aurorasteiner.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-10,Inner Regional,1061,73,12,25,33,29,22,17,10,7.1,146,70,76,144.4,7,10,88,2
2022,50563,69967,29967,Wild Cherry School,Bairnsdale,VIC,3875,Independent,Primary,School Single Entity,Individual Reporting,http://www.wildcherry.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-6,Outer Regional,1040,65,15,35,33,18,8,5.3,8,4.2,49,26,23,47.8,2,6,94,0
2022,50564,69968,29968,Central Coast Sports College,Kariong,NSW,2250,Independent,Combined,School Single Entity,Individual Reporting,http://www.ccsc.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1037,63,17,31,32,20,44,43.6,63,51.2,696,253,443,696,7,6,93,1
2022,50565,69970,29970,Andrews Creek Primary School,Wesley Vale,TAS,7307,Government,Primary,School Single Entity,Individual Reporting,https://andrewscreekprimary.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,966,31,39,39,18,5,12,10.8,13,7.5,172,90,82,163.6,12,2,92,6
2022,50567,69975,29975,Alamanda K-9 College,Point Cook,VIC,3030,Government,Combined,School Single Entity,Individual Reporting,http://www.alamandacollege.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-9,Major Cities,1128,91,6,11,28,55,196,187,66,46.7,3351,1647,1704,3350.6,1,82,18,0
2022,50568,69977,29977,Tarneit P-9 College,Tarneit,VIC,3029,Government,Combined,School Single Entity,Individual Reporting,http://www.tarneitcollege.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-9,Major Cities,1030,61,25,25,30,19,166,156.5,61,47.7,2316,1125,1191,2315.4,1,82,18,0
2022,50569,69978,29978,Benalla P-12 College,Benalla,VIC,3672,Government,Combined,School Head Campus,Rolled Reporting,http://www.benallap-12college.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-12,Inner Regional,935,19,58,28,10,3,78,66.2,70,46.4,788,364,424,783.9,6,3,91,6
2022,50570,69979,29979,Pal Buddhist School,Canley Vale,NSW,2166,Independent,Combined,School Single Entity,Individual Reporting,http://pal.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,3-12,Major Cities,1006,49,32,35,17,15,18,16,11,7.5,131,61,70,131,0,90,10,0
2022,50571,69982,29982,Irfan College,Cecil Park,NSW,2178,Independent,Combined,School Single Entity,Individual Reporting,http://www.irfancollege.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1025,58,21,33,29,16,29,25.5,15,11.4,321,152,169,321,0,71,29,0
2022,50576,29988,29989,Parkville College,Parkville,VIC,3052,Government,Special,School Head Campus,Rolled Reporting,http://parkvillecollege.weebly.com/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,U,Major Cities,,,,,,,115,103,71,58.3,,,,,,,,
2022,50578,69990,29990,Jacana School for Autism,Jacana,VIC,3047,Government,Special,School Single Entity,Individual Reporting,http://www.jacanaschoolforautism.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,U,Major Cities,995,44,37,27,21,15,39,36.6,76,59.7,221,40,181,214.5,3,48,52,0
2022,50579,70001,30001,Craig Davis College,Cordeaux Heights,NSW,2526,Independent,Special,School Single Entity,Individual Reporting,https://youthoffthestreets.com.au/programs/craig-davis-college/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,9-12,Major Cities,891,9,66,19,9,6,6,3.8,5,3.5,25,10,15,25,28,0,100,0
2022,50580,70003,30003,Inala Flexible Learning Centre,Inala,QLD,4077,Catholic,Special,School Single Entity,Individual Reporting,http://www.youthplus.edu.au/inala-flc/,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,7-12,Major Cities,852,5,72,20,6,2,11,7.9,17,10.2,76,28,48,76,32,6,94,0
2022,50581,70006,30006,Good Shepherd Catholic Primary School,Springfield Lakes,QLD,4300,Catholic,Primary,School Single Entity,Individual Reporting,http://www.goodshepherd.qld.edu.au/Pages/default.aspx,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,Prep-6,Major Cities,1058,72,9,30,38,24,27,24.6,18,13.5,439,215,224,439,5,31,69,0
2022,50583,70010,30010,St Benedict's College,Mango Hill,QLD,4509,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stbenedictscollege.qld.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,7-12,Major Cities,1065,74,8,30,40,22,68,68,44,33.7,959,453,506,959,2,15,85,0
2022,50584,70011,30011,St Mary of the Cross MacKillop Catholic Parish Primary School,Epping,VIC,3076,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smcmeppingnth.catholic.edu.au/,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1057,71,16,27,32,25,44,37.5,16,13.4,560,246,314,559.7,0,46,54,0
2022,50591,77647,84803,St John Paul II College,Nicholls,ACT,2913,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.jpc.act.edu.au,"Catholic Education, Archdiocese of Canberra and Goulburn",https://cg.catholic.edu.au/,7-12,Major Cities,1089,82,6,23,34,36,70,66.6,33,30.1,958,453,505,956.5,2,15,85,0
2022,50593,70306,30306,Al-Faisal College - Campbelltown,Minto,NSW,2566,Independent,Combined,School Single Entity,Individual Reporting,http://www.afc.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1102,85,7,14,36,43,50,41.6,13,6.5,684,373,311,684,0,92,8,0
2022,50594,77650,26131,Warwick Christian College,Warwick,QLD,4370,Independent,Combined,School Head Campus,Rolled Reporting,http://www.warwickcc.qld.edu.au/,Christian Community Ministries Ltd,https://www.ccmschools.edu.au,Prep-12,Inner Regional,967,32,38,32,19,10,16,14.4,16,12.9,180,94,86,179.5,12,4,96,0
2022,50600,68908,28908,Redfern Jarjum College,Redfern,NSW,2016,Independent,Special,School Single Entity,Individual Reporting,http://www.rjc.nsw.edu.au/,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Major Cities,619,0,91,6,2,0,11,9,3,2.2,25,7,18,25,100,0,100,0
2022,50601,69359,29359,Salamah College,Chester Hill,NSW,2162,Independent,Combined,School Single Entity,Individual Reporting,http://www.salamah.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,977,36,46,27,20,7,81,70.8,44,35.5,1120,611,509,1120,0,95,4,0
2022,50602,70116,30116,Mother Teresa Catholic College,Baldivis,WA,6171,Catholic,Combined,School Single Entity,Individual Reporting,http://www.motherteresa.wa.edu.au/,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-11,Major Cities,1042,66,15,35,32,19,77,72.6,57,48.5,1056,538,518,1056,3,14,86,0
2022,50603,69666,29666,Al Hikma College,Lakemba,NSW,2195,Independent,Primary,School Single Entity,Individual Reporting,http://alhikma.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-6,Major Cities,1069,76,10,24,42,24,19,15.5,14,9.9,400,207,193,400,0,96,4,0
2022,50612,70069,30069,Butler College,Butler,WA,6036,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4191,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,980,37,39,34,20,7,127,120.7,94,82.9,1362,606,756,1362,7,12,83,5
2022,50670,70112,30112,Byford Secondary College,Byford,WA,6122,Government,Secondary,School Single Entity,Individual Reporting,http://www.byfordsc.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,981,38,40,34,19,7,105,100.5,88,67,1409,718,691,1409,7,16,35,49
2022,50671,70120,30120,Wandina Primary School,Wandina,WA,6530,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5822,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,984,40,34,32,23,12,37,29.8,38,24.8,493,210,283,472.2,11,13,62,26
